created_at,Gas Resistance (Ohms),Pressure (Pa),Stationary IAQ,Breath VOC Equivalent (ppm),CO2 Equivalent (ppm),Compensated Temperature (°C),Compensated Humidity (Relative %),BSEC Accuracy (%3)
2024-11-28T00:50:03Z,0.0,101982.11,50.0,0.5,600.0,24.33,34.14,1.0
2024-11-28T00:50:18Z,0.0,101982.52,50.0,0.49,600.0,24.34,34.14,1.0
2024-11-28T00:50:48Z,0.0,101979.3,50.0,0.5,602.0,24.32,33.81,1.0
2024-11-28T00:51:18Z,0.0,101975.56,50.0,0.49,600.0,24.3,33.59,1.0
2024-11-28T00:51:33Z,0.0,101976.15,50.0,0.5,602.0,24.28,33.41,1.0
2024-11-28T00:52:03Z,0.0,101976.66,50.0,0.49,600.0,24.23,33.46,1.0
2024-11-28T00:52:18Z,0.0,101975.26,50.0,0.5,601.0,24.21,33.34,1.0
2024-11-28T00:52:48Z,0.0,101972.37,50.0,0.5,601.0,24.16,33.46,1.0
2024-11-28T00:53:19Z,0.0,101973.59,50.0,0.49,600.0,24.14,33.53,1.0
2024-11-28T00:53:49Z,0.0,101972.13,50.0,0.5,600.0,24.16,33.45,1.0
2024-11-28T00:54:19Z,0.0,101974.16,50.0,0.49,600.0,24.18,33.52,1.0
2024-11-28T00:54:49Z,0.0,101973.66,50.0,0.5,600.0,24.19,33.66,1.0
2024-11-28T00:55:04Z,0.0,101972.08,50.0,0.5,600.0,24.2,33.64,1.0
2024-11-28T00:55:34Z,0.0,101975.84,50.0,0.49,600.0,24.19,33.78,1.0
2024-11-28T00:56:04Z,0.0,101971.66,50.0,0.49,600.0,24.22,33.9,1.0
2024-11-28T00:56:34Z,0.0,101970.61,50.0,0.5,600.0,24.22,33.98,1.0
2024-11-28T00:56:49Z,0.0,101970.84,50.0,0.5,601.0,24.21,34.06,1.0
2024-11-28T00:57:20Z,0.0,101969.39,50.0,0.5,600.0,24.19,34.09,1.0
2024-11-28T00:57:50Z,0.0,101966.02,50.0,0.5,602.0,24.17,34.32,1.0
2024-11-28T00:58:20Z,0.0,101964.13,50.0,0.5,600.0,24.18,34.46,1.0
2024-11-28T00:58:50Z,0.0,101965.91,50.0,0.5,603.0,24.2,34.42,1.0
2024-11-28T00:59:20Z,0.0,101963.17,50.0,0.49,600.0,24.21,34.47,1.0
2024-11-28T00:59:50Z,0.0,101963.03,51.0,0.51,605.0,24.2,36.38,1.0
2024-11-28T01:00:20Z,0.0,101962.64,50.0,0.5,602.0,24.21,34.95,1.0
2024-11-28T01:00:50Z,0.0,101963.59,50.0,0.5,602.0,24.2,35.02,1.0
2024-11-28T01:01:05Z,0.0,101963.6,50.0,0.5,602.0,24.2,34.99,1.0
2024-11-28T01:01:21Z,0.0,101962.56,50.0,0.5,603.0,24.19,35.03,1.0
2024-11-28T01:01:51Z,0.0,101962.75,51.0,0.51,604.0,24.16,35.06,1.0
2024-11-28T01:02:06Z,0.0,101963.68,51.0,0.51,606.0,24.15,35.07,1.0
2024-11-28T01:02:21Z,0.0,101965.14,51.0,0.51,604.0,24.16,35.0,1.0
2024-11-28T01:02:51Z,0.0,101963.47,51.0,0.52,607.0,24.14,35.09,1.0
2024-11-28T01:03:21Z,0.0,101966.09,52.0,0.52,608.0,24.13,35.76,1.0
2024-11-28T01:03:36Z,0.0,101965.65,52.0,0.52,609.0,24.13,35.54,1.0
2024-11-28T01:04:06Z,0.0,101965.28,53.0,0.53,612.0,24.16,35.8,1.0
2024-11-28T01:04:21Z,0.0,101968.23,52.0,0.53,610.0,24.16,35.43,1.0
2024-11-28T01:04:51Z,0.0,101964.19,54.0,0.54,616.0,24.19,35.17,1.0
2024-11-28T01:05:07Z,0.0,101967.56,55.0,0.56,621.0,24.19,35.23,1.0
2024-11-28T01:05:36Z,0.0,101967.9,56.0,0.57,625.0,24.19,35.48,1.0
2024-11-28T01:05:52Z,0.0,101968.27,56.0,0.57,624.0,24.2,35.75,1.0
2024-11-28T01:06:07Z,0.0,101966.53,57.0,0.59,629.0,24.2,35.57,1.0
2024-11-28T01:06:37Z,0.0,101967.97,57.0,0.58,628.0,24.21,35.79,1.0
2024-11-28T01:07:07Z,0.0,101966.67,56.0,0.58,627.0,24.22,35.42,1.0
2024-11-28T01:07:37Z,0.0,101969.86,58.0,0.6,632.0,24.23,35.59,1.0
2024-11-28T01:07:52Z,0.0,101968.45,58.0,0.61,635.0,24.23,35.78,1.0
2024-11-28T01:08:22Z,0.0,101970.18,58.0,0.61,635.0,24.25,35.92,1.0
2024-11-28T01:08:52Z,0.0,101968.95,59.0,0.62,638.0,24.26,35.98,1.0
2024-11-28T01:09:08Z,0.0,101968.14,59.0,0.61,637.0,24.27,35.89,1.0
2024-11-28T01:09:38Z,0.0,101971.1,60.0,0.63,642.0,24.29,35.87,1.0
2024-11-28T01:10:08Z,0.0,101971.52,61.0,0.64,644.0,24.29,36.15,1.0
2024-11-28T01:10:38Z,0.0,101971.74,61.0,0.64,644.0,24.31,35.78,1.0
2024-11-28T01:10:53Z,0.0,101973.66,60.0,0.63,643.0,24.31,35.89,1.0
2024-11-28T01:11:08Z,0.0,101975.12,61.0,0.64,645.0,24.32,36.21,1.0
2024-11-28T01:11:38Z,0.0,101974.7,61.0,0.64,644.0,24.32,36.08,1.0
2024-11-28T01:12:08Z,0.0,101977.41,61.0,0.65,647.0,24.33,36.23,1.0
2024-11-28T01:12:38Z,0.0,101977.61,62.0,0.66,649.0,24.34,36.03,1.0
2024-11-28T01:12:53Z,0.0,101977.95,62.0,0.66,650.0,24.34,36.0,1.0
2024-11-28T01:13:23Z,0.0,101975.44,64.0,0.68,656.0,24.36,35.93,1.0
2024-11-28T01:13:53Z,0.0,101976.59,64.0,0.69,657.0,24.36,36.43,1.0
2024-11-28T01:14:09Z,0.0,101979.68,63.0,0.68,654.0,24.36,35.96,1.0
2024-11-28T01:14:39Z,0.0,101979.98,64.0,0.69,657.0,24.39,35.85,1.0
2024-11-28T01:14:54Z,0.0,101979.55,65.0,0.7,661.0,24.4,36.51,1.0
2024-11-28T01:15:24Z,0.0,101979.01,64.0,0.69,659.0,24.41,36.17,1.0
2024-11-28T01:15:54Z,0.0,101980.02,66.0,0.71,664.0,24.43,36.21,1.0
2024-11-28T01:16:24Z,0.0,101979.16,65.0,0.7,661.0,24.45,36.19,1.0
2024-11-28T01:16:39Z,0.0,101981.06,65.0,0.71,662.0,24.46,35.95,1.0
2024-11-28T01:17:09Z,0.0,101981.1,65.0,0.71,662.0,24.47,36.24,1.0
2024-11-28T01:17:40Z,0.0,101982.9,64.0,0.7,659.0,24.48,36.32,1.0
2024-11-28T01:18:10Z,0.0,101985.02,64.0,0.69,657.0,24.48,36.15,1.0
2024-11-28T01:18:40Z,0.0,101986.2,65.0,0.7,661.0,24.49,36.41,1.0
2024-11-28T01:18:55Z,0.0,101987.9,65.0,0.71,662.0,24.5,36.36,1.0
2024-11-28T01:19:25Z,0.0,101987.42,65.0,0.71,662.0,24.51,36.54,1.0
2024-11-28T01:19:55Z,0.0,101988.88,66.0,0.72,665.0,24.51,36.42,1.0
2024-11-28T01:20:10Z,0.0,101988.41,65.0,0.71,663.0,24.52,36.22,1.0
2024-11-28T01:20:25Z,0.0,101990.4,66.0,0.71,664.0,24.54,36.41,1.0
2024-11-28T01:20:55Z,0.0,101993.64,66.0,0.72,666.0,24.52,36.33,1.0
2024-11-28T01:21:25Z,0.0,101992.38,65.0,0.71,663.0,24.52,35.95,1.0
2024-11-28T01:21:56Z,0.0,101992.95,66.0,0.72,665.0,24.51,36.53,1.0
2024-11-28T01:22:26Z,0.0,101993.55,66.0,0.73,667.0,24.51,36.14,1.0
2024-11-28T01:22:56Z,0.0,101993.45,66.0,0.73,667.0,24.5,36.4,1.0
2024-11-28T01:23:26Z,0.0,101993.45,66.0,0.72,665.0,24.5,36.38,1.0
2024-11-28T01:23:56Z,0.0,101991.09,66.0,0.73,668.0,24.48,36.3,1.0
2024-11-28T01:24:26Z,0.0,101990.95,67.0,0.73,672.0,24.48,36.47,1.0
2024-11-28T01:24:56Z,0.0,101992.38,67.0,0.74,676.0,24.49,36.45,1.0
2024-11-28T01:25:26Z,0.0,101990.1,67.0,0.75,679.0,24.49,36.89,1.0
2024-11-28T01:25:56Z,0.0,101991.66,67.0,0.74,674.0,24.5,36.54,1.0
2024-11-28T01:26:26Z,0.0,101989.57,67.0,0.73,672.0,24.52,36.67,1.0
2024-11-28T01:26:57Z,0.0,101987.98,67.0,0.74,673.0,24.52,36.27,1.0
2024-11-28T01:27:27Z,0.0,101990.04,67.0,0.75,679.0,24.54,37.01,1.0
2024-11-28T01:27:57Z,0.0,101990.18,67.0,0.74,674.0,24.57,37.02,1.0
2024-11-28T01:28:27Z,0.0,101990.91,67.0,0.75,679.0,24.6,37.06,1.0
2024-11-28T01:28:57Z,0.0,101991.74,68.0,0.75,681.0,24.62,36.65,1.0
2024-11-28T01:29:27Z,0.0,101992.02,68.0,0.75,683.0,24.64,36.48,1.0
2024-11-28T01:29:42Z,0.0,101992.27,68.0,0.76,685.0,24.65,36.25,1.0
2024-11-28T01:30:12Z,0.0,101994.73,68.0,0.76,688.0,24.69,37.27,1.0
2024-11-28T01:30:42Z,0.0,101992.17,68.0,0.76,686.0,24.69,36.39,1.0
2024-11-28T01:30:57Z,0.0,101993.59,68.0,0.76,687.0,24.68,36.32,1.0
2024-11-28T01:31:12Z,0.0,101994.73,69.0,0.76,690.0,24.68,36.34,1.0
2024-11-28T01:31:43Z,0.0,101996.06,68.0,0.76,689.0,24.68,36.54,1.0
2024-11-28T01:32:13Z,0.0,101997.2,68.0,0.76,689.0,24.67,36.54,1.0
2024-11-28T01:32:43Z,0.0,101995.51,69.0,0.76,690.0,24.67,36.41,1.0
2024-11-28T01:33:13Z,0.0,101996.42,68.0,0.75,682.0,24.67,36.44,1.0
2024-11-28T01:33:43Z,0.0,101995.65,68.0,0.76,688.0,24.63,37.02,1.0
2024-11-28T01:34:13Z,0.0,101993.28,68.0,0.75,683.0,24.63,37.15,1.0
2024-11-28T01:34:43Z,0.0,101995.9,68.0,0.76,686.0,24.64,36.51,1.0
2024-11-28T01:34:58Z,0.0,101992.52,68.0,0.75,683.0,24.64,36.78,1.0
2024-11-28T01:35:28Z,0.0,101992.85,68.0,0.75,683.0,24.64,36.56,1.0
2024-11-28T01:35:44Z,0.0,101994.7,68.0,0.75,682.0,24.65,36.61,1.0
2024-11-28T01:36:14Z,0.0,101993.75,67.0,0.74,678.0,24.66,36.56,1.0
2024-11-28T01:36:44Z,0.0,101993.8,67.0,0.74,673.0,24.65,36.76,1.0
2024-11-28T01:37:14Z,0.0,101992.77,67.0,0.74,674.0,24.64,36.56,1.0
2024-11-28T01:37:44Z,0.0,101996.6,67.0,0.73,670.0,24.64,36.38,1.0
2024-11-28T01:37:59Z,0.0,101995.73,66.0,0.73,668.0,24.64,36.91,1.0
2024-11-28T01:38:29Z,0.0,101997.94,66.0,0.72,665.0,24.62,36.53,1.0
2024-11-28T01:38:59Z,0.0,101998.62,66.0,0.72,666.0,24.6,36.77,1.0
2024-11-28T01:39:14Z,0.0,101998.95,65.0,0.71,663.0,24.6,36.93,1.0
2024-11-28T01:39:45Z,0.0,102000.82,65.0,0.71,663.0,24.61,36.55,1.0
2024-11-28T01:40:15Z,0.0,102002.72,66.0,0.72,665.0,24.61,36.49,1.0
2024-11-28T01:40:45Z,0.0,102004.12,66.0,0.72,664.0,24.62,36.34,1.0
2024-11-28T01:41:00Z,0.0,102005.8,66.0,0.72,665.0,24.61,36.37,1.0
2024-11-28T01:41:30Z,0.0,102005.4,65.0,0.71,663.0,24.6,36.66,1.0
2024-11-28T01:42:00Z,0.0,102005.18,65.0,0.71,662.0,24.57,36.18,1.0
2024-11-28T01:42:30Z,0.0,102006.23,65.0,0.7,660.0,24.57,36.83,1.0
2024-11-28T01:43:00Z,0.0,102005.14,65.0,0.7,660.0,24.57,36.66,1.0
2024-11-28T01:43:15Z,0.0,102004.02,65.0,0.7,660.0,24.56,36.28,1.0
2024-11-28T01:43:45Z,0.0,102005.16,64.0,0.69,658.0,24.55,36.36,1.0
2024-11-28T01:44:00Z,0.0,102006.88,64.0,0.68,656.0,24.54,36.45,1.0
2024-11-28T01:44:30Z,0.0,102003.25,64.0,0.69,657.0,24.55,36.5,1.0
2024-11-28T01:45:01Z,0.0,102005.98,63.0,0.67,653.0,24.55,36.66,1.0
2024-11-28T01:45:31Z,0.0,102005.81,64.0,0.68,656.0,24.54,36.5,1.0
2024-11-28T01:46:01Z,0.0,102003.53,63.0,0.67,653.0,24.53,36.68,1.0
2024-11-28T01:46:31Z,0.0,102001.73,63.0,0.67,654.0,24.52,36.69,1.0
2024-11-28T01:47:01Z,0.0,102003.2,62.0,0.66,650.0,24.52,36.61,1.0
2024-11-28T01:47:16Z,0.0,102003.45,63.0,0.67,654.0,24.52,36.58,1.0
2024-11-28T01:47:31Z,0.0,102004.05,64.0,0.69,657.0,24.51,37.19,1.0
2024-11-28T01:48:01Z,0.0,102003.73,63.0,0.67,654.0,24.5,36.76,1.0
2024-11-28T01:48:16Z,0.0,102004.34,63.0,0.67,653.0,24.51,37.02,1.0
2024-11-28T01:48:46Z,0.0,102004.98,63.0,0.68,654.0,24.52,36.9,1.0
2024-11-28T01:49:02Z,0.0,102006.4,63.0,0.67,653.0,24.53,36.7,1.0
2024-11-28T01:49:32Z,0.0,102007.88,63.0,0.67,653.0,24.54,36.74,1.0
2024-11-28T01:50:02Z,0.0,102006.41,63.0,0.68,654.0,24.54,36.54,1.0
2024-11-28T01:50:32Z,0.0,102005.71,63.0,0.67,654.0,24.55,36.68,1.0
2024-11-28T01:51:02Z,0.0,102005.26,63.0,0.67,652.0,24.56,36.81,1.0
2024-11-28T01:51:32Z,0.0,102005.47,62.0,0.67,651.0,24.54,36.52,1.0
2024-11-28T01:51:47Z,0.0,102006.13,63.0,0.67,652.0,24.54,36.85,1.0
2024-11-28T01:52:02Z,0.0,102004.62,62.0,0.66,650.0,24.54,36.63,1.0
2024-11-28T01:52:32Z,0.0,102003.91,63.0,0.67,653.0,24.54,36.72,1.0
2024-11-28T01:53:02Z,0.0,102003.28,63.0,0.68,655.0,24.51,36.73,1.0
2024-11-28T01:53:17Z,0.0,102002.87,63.0,0.67,653.0,24.5,36.61,1.0
2024-11-28T01:53:47Z,0.0,102003.82,63.0,0.68,654.0,24.51,36.84,1.0
2024-11-28T01:54:02Z,0.0,102002.02,63.0,0.67,652.0,24.5,36.72,1.0
2024-11-28T01:54:32Z,0.0,102004.59,62.0,0.66,650.0,24.5,36.41,1.0
2024-11-28T01:55:03Z,0.0,102004.4,63.0,0.67,653.0,24.49,36.6,1.0
2024-11-28T01:55:33Z,0.0,102004.23,63.0,0.67,652.0,24.5,37.1,1.0
2024-11-28T01:56:03Z,0.0,102006.04,62.0,0.66,649.0,24.52,36.27,1.0
2024-11-28T01:56:33Z,0.0,102006.23,62.0,0.66,650.0,24.54,36.33,1.0
2024-11-28T01:57:03Z,0.0,102007.58,61.0,0.65,646.0,24.53,36.33,1.0
2024-11-28T01:57:33Z,0.0,102005.88,62.0,0.66,650.0,24.52,36.62,1.0
2024-11-28T01:57:48Z,0.0,102005.32,61.0,0.65,647.0,24.52,36.8,1.0
2024-11-28T01:58:03Z,0.0,102004.89,61.0,0.65,646.0,24.52,36.75,1.0
2024-11-28T01:58:33Z,0.0,102003.2,61.0,0.64,646.0,24.5,36.77,1.0
2024-11-28T01:58:48Z,0.0,102005.99,61.0,0.64,644.0,24.49,36.63,1.0
2024-11-28T01:59:19Z,0.0,102003.86,60.0,0.64,643.0,24.49,36.63,1.0
2024-11-28T01:59:49Z,0.0,102001.46,61.0,0.64,645.0,24.48,36.44,1.0
2024-11-28T02:00:19Z,0.0,102003.91,60.0,0.64,643.0,24.48,36.5,1.0
2024-11-28T02:00:49Z,0.0,102001.15,61.0,0.65,647.0,24.47,36.41,1.0
2024-11-28T02:01:19Z,0.0,102004.75,62.0,0.66,649.0,24.47,36.52,1.0
2024-11-28T02:01:34Z,0.0,102005.76,61.0,0.65,646.0,24.48,37.07,1.0
2024-11-28T02:02:04Z,0.0,102004.86,60.0,0.63,643.0,24.48,36.84,1.0
2024-11-28T02:02:34Z,0.0,102007.34,60.0,0.63,641.0,24.48,36.48,1.0
2024-11-28T02:03:04Z,0.0,102007.63,60.0,0.64,643.0,24.48,36.74,1.0
2024-11-28T02:03:35Z,0.0,102007.56,60.0,0.63,643.0,24.49,36.72,1.0
2024-11-28T02:03:50Z,0.0,102012.15,60.0,0.63,642.0,24.49,36.63,1.0
2024-11-28T02:04:20Z,0.0,102011.6,60.0,0.62,640.0,24.51,36.65,1.0
2024-11-28T02:04:50Z,0.0,102012.3,61.0,0.64,644.0,24.53,36.85,1.0
2024-11-28T02:05:20Z,0.0,102014.34,61.0,0.64,646.0,24.57,37.16,1.0
2024-11-28T02:05:35Z,0.0,102014.83,61.0,0.65,647.0,24.59,36.77,1.0
2024-11-28T02:05:50Z,0.0,102016.06,61.0,0.64,644.0,24.61,36.69,1.0
2024-11-28T02:06:20Z,0.0,102017.17,60.0,0.63,643.0,24.61,36.54,1.0
2024-11-28T02:06:50Z,0.0,102017.21,61.0,0.64,644.0,24.64,36.88,1.0
2024-11-28T02:07:20Z,0.0,102019.3,61.0,0.64,644.0,24.65,36.67,1.0
2024-11-28T02:07:35Z,0.0,102017.3,60.0,0.63,641.0,24.66,36.71,1.0
2024-11-28T02:08:05Z,0.0,102018.63,59.0,0.62,639.0,24.69,36.59,1.0
2024-11-28T02:08:36Z,0.0,102019.48,60.0,0.63,642.0,24.72,36.34,1.0
2024-11-28T02:08:51Z,0.0,102021.31,60.0,0.63,643.0,24.73,36.22,1.0
2024-11-28T02:09:21Z,0.0,102022.16,61.0,0.64,644.0,24.76,36.1,1.0
2024-11-28T02:09:36Z,0.0,102022.34,60.0,0.63,642.0,24.78,36.04,1.0
2024-11-28T02:10:06Z,0.0,102025.35,60.0,0.63,641.0,24.82,36.63,1.0
2024-11-28T02:10:36Z,0.0,102024.23,59.0,0.62,639.0,24.85,36.26,1.0
2024-11-28T02:11:06Z,0.0,102023.98,60.0,0.62,640.0,24.85,36.21,1.0
2024-11-28T02:11:21Z,0.0,102026.14,59.0,0.62,639.0,24.86,36.14,1.0
2024-11-28T02:11:51Z,0.0,102024.54,60.0,0.63,643.0,24.86,36.58,1.0
2024-11-28T02:12:21Z,0.0,102025.92,59.0,0.61,637.0,24.85,36.4,1.0
2024-11-28T02:12:36Z,0.0,102027.04,59.0,0.62,638.0,24.86,36.69,1.0
2024-11-28T02:13:07Z,0.0,102027.74,59.0,0.61,636.0,24.85,36.42,1.0
2024-11-28T02:13:37Z,0.0,102026.92,59.0,0.61,636.0,24.83,35.9,1.0
2024-11-28T02:14:07Z,0.0,102028.54,59.0,0.61,637.0,24.81,36.69,1.0
2024-11-28T02:14:37Z,0.0,102027.72,59.0,0.61,637.0,24.79,36.01,1.0
2024-11-28T02:15:07Z,0.0,102029.61,59.0,0.61,637.0,24.79,36.6,1.0
2024-11-28T02:15:37Z,0.0,102028.34,59.0,0.61,637.0,24.8,36.15,1.0
2024-11-28T02:16:07Z,0.0,102028.72,58.0,0.61,635.0,24.8,36.45,1.0
2024-11-28T02:16:22Z,0.0,102026.89,58.0,0.6,634.0,24.79,36.16,1.0
2024-11-28T02:16:52Z,0.0,102025.42,58.0,0.6,634.0,24.76,36.17,1.0
2024-11-28T02:17:08Z,0.0,102028.15,58.0,0.61,635.0,24.76,36.68,1.0
2024-11-28T02:17:38Z,0.0,102029.68,59.0,0.61,637.0,24.76,36.49,1.0
2024-11-28T02:18:08Z,0.0,102027.05,57.0,0.59,631.0,24.76,36.15,1.0
2024-11-28T02:18:38Z,0.0,102027.07,59.0,0.61,636.0,24.77,35.84,1.0
2024-11-28T02:19:08Z,0.0,102028.8,58.0,0.6,633.0,24.77,36.16,1.0
2024-11-28T02:19:38Z,0.0,102028.41,57.0,0.59,631.0,24.75,36.19,1.0
2024-11-28T02:19:53Z,0.0,102026.65,58.0,0.61,635.0,24.74,36.12,1.0
2024-11-28T02:20:23Z,0.0,102028.24,59.0,0.61,636.0,24.73,36.16,1.0
2024-11-28T02:20:53Z,0.0,102031.16,58.0,0.6,634.0,24.72,36.38,1.0
2024-11-28T02:21:09Z,0.0,102031.04,58.0,0.6,634.0,24.73,36.51,1.0
2024-11-28T02:21:39Z,0.0,102034.42,58.0,0.6,632.0,24.73,36.42,1.0
2024-11-28T02:22:09Z,0.0,102037.38,58.0,0.6,633.0,24.73,36.37,1.0
2024-11-28T02:22:39Z,0.0,102038.16,58.0,0.6,634.0,24.75,36.49,1.0
2024-11-28T02:23:09Z,0.0,102038.27,57.0,0.59,630.0,24.74,36.46,1.0
2024-11-28T02:23:39Z,0.0,102042.51,57.0,0.59,630.0,24.74,36.39,1.0
2024-11-28T02:24:09Z,0.0,102040.84,58.0,0.6,634.0,24.75,36.53,1.0
2024-11-28T02:24:39Z,0.0,102041.38,57.0,0.59,629.0,24.75,36.38,1.0
2024-11-28T02:25:09Z,0.0,102043.23,57.0,0.59,631.0,24.75,36.5,1.0
2024-11-28T02:25:40Z,0.0,102045.52,58.0,0.6,633.0,24.75,36.51,1.0
2024-11-28T02:26:09Z,0.0,102045.61,58.0,0.6,634.0,24.75,36.54,1.0
2024-11-28T02:26:25Z,0.0,102046.3,58.0,0.6,633.0,24.76,36.45,1.0
2024-11-28T02:26:55Z,0.0,102044.95,58.0,0.6,633.0,24.78,36.43,1.0
2024-11-28T02:27:25Z,0.0,102046.12,58.0,0.6,634.0,24.79,36.71,1.0
2024-11-28T02:27:55Z,0.0,102047.57,58.0,0.61,635.0,24.79,36.74,1.0
2024-11-28T02:28:25Z,0.0,102048.89,58.0,0.6,633.0,24.79,36.55,1.0
2024-11-28T02:28:55Z,0.0,102046.87,59.0,0.61,636.0,24.8,36.32,1.0
2024-11-28T02:29:10Z,0.0,102049.83,59.0,0.61,636.0,24.79,36.25,1.0
2024-11-28T02:29:40Z,0.0,102049.04,57.0,0.59,631.0,24.79,36.29,1.0
2024-11-28T02:30:11Z,0.0,102048.43,57.0,0.59,631.0,24.79,36.27,1.0
2024-11-28T02:30:40Z,0.0,102049.59,58.0,0.6,632.0,24.79,36.27,1.0
2024-11-28T02:30:56Z,0.0,102050.69,58.0,0.6,633.0,24.79,36.35,1.0
2024-11-28T02:31:26Z,0.0,102049.84,59.0,0.61,637.0,24.79,36.3,1.0
2024-11-28T02:31:56Z,0.0,102049.69,57.0,0.58,628.0,24.78,36.11,1.0
2024-11-28T02:32:11Z,0.0,102050.67,58.0,0.59,632.0,24.78,36.27,1.0
2024-11-28T02:32:41Z,0.0,102049.87,58.0,0.6,633.0,24.76,36.24,1.0
2024-11-28T02:33:11Z,0.0,102053.09,58.0,0.6,634.0,24.77,36.27,1.0
2024-11-28T02:33:41Z,0.0,102050.84,58.0,0.6,632.0,24.77,36.12,1.0
2024-11-28T02:34:11Z,0.0,102051.59,57.0,0.59,631.0,24.78,36.32,1.0
2024-11-28T02:34:41Z,0.0,102052.06,57.0,0.59,631.0,24.78,36.15,1.0
2024-11-28T02:34:56Z,0.0,102052.2,57.0,0.59,629.0,24.79,36.09,1.0
2024-11-28T02:35:11Z,0.0,102050.28,57.0,0.59,630.0,24.79,35.97,1.0
2024-11-28T02:35:41Z,0.0,102053.11,57.0,0.59,631.0,24.79,36.28,1.0
2024-11-28T02:35:57Z,0.0,102051.62,56.0,0.58,627.0,24.79,36.1,1.0
2024-11-28T02:36:27Z,0.0,102051.23,57.0,0.58,628.0,24.78,35.96,1.0
2024-11-28T02:36:42Z,0.0,102053.15,57.0,0.58,629.0,24.78,36.09,1.0
2024-11-28T02:36:57Z,0.0,102052.62,57.0,0.59,629.0,24.78,35.96,1.0
2024-11-28T02:37:27Z,0.0,102050.19,57.0,0.59,630.0,24.77,36.03,1.0
2024-11-28T02:37:57Z,0.0,102048.23,56.0,0.58,626.0,24.76,36.23,1.0
2024-11-28T02:38:27Z,0.0,102050.42,56.0,0.58,626.0,24.74,36.15,1.0
2024-11-28T02:38:42Z,0.0,102050.88,56.0,0.58,626.0,24.74,36.25,1.0
2024-11-28T02:39:12Z,0.0,102049.12,56.0,0.58,626.0,24.75,36.31,1.0
2024-11-28T02:39:43Z,0.0,102050.02,56.0,0.58,627.0,24.76,36.24,1.0
2024-11-28T02:40:13Z,0.0,102048.83,56.0,0.58,627.0,24.76,36.29,1.0
2024-11-28T02:40:43Z,0.0,102051.28,56.0,0.57,625.0,24.78,36.6,1.0
2024-11-28T02:41:13Z,0.0,102051.77,56.0,0.58,626.0,24.78,36.22,1.0
2024-11-28T02:41:43Z,0.0,102052.38,56.0,0.58,626.0,24.77,36.3,1.0
2024-11-28T02:42:13Z,0.0,102052.81,56.0,0.58,627.0,24.77,36.59,1.0
2024-11-28T02:42:43Z,0.0,102052.32,57.0,0.59,631.0,24.8,36.51,1.0
2024-11-28T02:43:13Z,0.0,102054.74,56.0,0.57,624.0,24.82,36.45,1.0
2024-11-28T02:43:43Z,0.0,102055.5,56.0,0.57,625.0,24.81,36.16,1.0
2024-11-28T02:43:58Z,0.0,102052.88,56.0,0.58,627.0,24.81,36.04,1.0
2024-11-28T02:44:13Z,0.0,102053.59,56.0,0.57,625.0,24.8,36.06,1.0
2024-11-28T02:44:43Z,0.0,102054.58,57.0,0.58,629.0,24.79,36.47,1.0
2024-11-28T02:44:59Z,0.0,102053.76,57.0,0.59,629.0,24.79,36.3,1.0
2024-11-28T02:45:29Z,0.0,102051.07,57.0,0.59,630.0,24.77,36.18,1.0
2024-11-28T02:45:59Z,0.0,102051.31,56.0,0.58,626.0,24.76,36.24,1.0
2024-11-28T02:46:14Z,0.0,102051.7,57.0,0.58,628.0,24.77,36.42,1.0
2024-11-28T02:46:29Z,0.0,102051.75,57.0,0.58,628.0,24.77,36.44,1.0
2024-11-28T02:46:59Z,0.0,102049.9,56.0,0.58,626.0,24.77,36.49,1.0
2024-11-28T02:47:14Z,0.0,102051.27,56.0,0.57,625.0,24.76,36.37,1.0
2024-11-28T02:47:44Z,0.0,102049.69,55.0,0.56,622.0,24.75,36.33,1.0
2024-11-28T02:47:59Z,0.0,102050.66,56.0,0.57,624.0,24.75,36.3,1.0
2024-11-28T02:48:29Z,0.0,102050.78,56.0,0.58,627.0,24.75,36.17,1.0
2024-11-28T02:48:59Z,0.0,102051.16,56.0,0.58,627.0,24.74,36.24,1.0
2024-11-28T02:49:29Z,0.0,102051.0,56.0,0.58,627.0,24.71,36.41,1.0
2024-11-28T02:49:44Z,0.0,102051.67,57.0,0.58,628.0,24.7,36.39,1.0
2024-11-28T02:50:15Z,0.0,102052.8,57.0,0.58,628.0,24.68,36.19,1.0
2024-11-28T02:50:44Z,0.0,102053.1,57.0,0.58,628.0,24.66,36.15,1.0
2024-11-28T02:51:00Z,0.0,102052.64,55.0,0.56,622.0,24.65,36.11,1.0
2024-11-28T02:51:30Z,0.0,102054.39,57.0,0.59,629.0,24.65,36.17,1.0
2024-11-28T02:52:00Z,0.0,102055.39,56.0,0.58,627.0,24.65,36.41,1.0
2024-11-28T02:52:15Z,0.0,102056.18,56.0,0.58,626.0,24.64,36.24,1.0
2024-11-28T02:52:30Z,0.0,102058.42,56.0,0.57,625.0,24.64,36.19,1.0
2024-11-28T02:53:00Z,0.0,102059.7,56.0,0.58,627.0,24.64,36.54,1.0
2024-11-28T02:53:15Z,0.0,102059.31,56.0,0.58,627.0,24.65,36.57,1.0
2024-11-28T02:53:45Z,0.0,102064.23,55.0,0.56,622.0,24.67,36.83,1.0
2024-11-28T02:54:15Z,0.0,102063.34,55.0,0.56,622.0,24.67,36.28,1.0
